Comparison	gene	log2FC
IL1b_UP_DOWN	SLC1A5	-1.76217155289963
IL1b_UP_DOWN	CTB-147N14.6	-1.74395095051817
IL1b_UP_DOWN	BBC3	-1.14393134801124
IL1b_UP_DOWN	DBP	-2.44121852449386
IL1b_UP_DOWN	PLEKHA4	-1.06037508130142
IL1b_UP_DOWN	ATF5	-1.69365672382691
IL1b_UP_DOWN	CTD-2587H24.5	-1.83708992417068
IL1b_UP_DOWN	ZNF135	-1.06744619709815
IL1b_UP_DOWN	ZNF74	-1.62992566100077
IL1b_UP_DOWN	KIAA1671	-1.12710158437091
IL1b_UP_DOWN	TIMP3	-1.77414607036128
IL1b_UP_DOWN	HMOX1	-1.71125533012645
IL1b_UP_DOWN	CARD10	-1.66548542978728
IL1b_UP_DOWN	CDC42EP1	-1.75293010047982
IL1b_UP_DOWN	KDELR3	-1.16959790403048
IL1b_UP_DOWN	TEF	-1.25348038402007
IL1b_UP_DOWN	TTLL1	-1.0609518854356
IL1b_UP_DOWN	TSPO	-1.21184583511414
IL1b_UP_DOWN	MAPK11	-1.21805887226994
IL1b_UP_DOWN	ADM2	-1.64793657135681
IL1b_UP_DOWN	KLHDC7B	-2.06940923161742
IL1b_UP_DOWN	RPL23AP82	-1.27967316968762
IL1b_UP_DOWN	MIR99AHG	-1.2744488742631
IL1b_UP_DOWN	TIAM1	-3.08114031716101
IL1b_UP_DOWN	KCNJ6	-1.99323704521258
IL1b_UP_DOWN	LINC01423	-1.56590508236472
IL1b_UP_DOWN	SH3BGR	-1.59639921727993
IL1b_UP_DOWN	SLC19A1	-1.2487246801822
IL1b_UP_DOWN	RNF207	1.07160884023945
IL1b_UP_DOWN	H6PD	1.38278276570652
IL1b_UP_DOWN	SPSB1	1.14253897322978
IL1b_UP_DOWN	PIK3CD	1.69777010312927
IL1b_UP_DOWN	DRAXIN	2.47305144340022
IL1b_UP_DOWN	TNFRSF1B	1.88670072929362
IL1b_UP_DOWN	DHRS3	2.17769451785441
IL1b_UP_DOWN	PDPN	2.11428885155279
IL1b_UP_DOWN	TMEM51	2.73270766501447
IL1b_UP_DOWN	FLJ37453	1.5056103883264
IL1b_UP_DOWN	PLA2G2A	2.65841181167612
IL1b_UP_DOWN	PIGV	1.43681735337902
IL1b_UP_DOWN	MARCKSL1	1.93368772809755
IL1b_UP_DOWN	AZIN2	1.24676773832508
IL1b_UP_DOWN	PHC2	1.12101322869479
IL1b_UP_DOWN	ZC3H12A	4.00180486683733
IL1b_UP_DOWN	MFSD2A	3.02076504411336
IL1b_UP_DOWN	SLC2A1	1.25529721819629
IL1b_UP_DOWN	RP5-1198O20.4	1.70735477303154
IL1b_UP_DOWN	PIK3R3	1.14034623335217
IL1b_UP_DOWN	CPT2	1.10040720887762
IL1b_UP_DOWN	LRP8	1.19146265055386
IL1b_UP_DOWN	CACHD1	1.29221844319857
IL1b_UP_DOWN	PDE4B	4.03218821294051
IL1b_UP_DOWN	DIRAS3	1.77478870284983
IL1b_UP_DOWN	NEGR1	1.84199470656482
IL1b_UP_DOWN	ADGRL4	2.08117473345733
IL1b_UP_DOWN	GBP2	1.27380606577685
IL1b_UP_DOWN	TMED5	1.43523688591112
IL1b_UP_DOWN	PALMD	3.96257068505109
IL1b_UP_DOWN	RP5-1065J22.8	1.11474858805314
IL1b_UP_DOWN	CHI3L2	1.23745707486623
IL1b_UP_DOWN	NGF	1.63394180067728
IL1b_UP_DOWN	ZNF697	1.79820780673106
IL1b_UP_DOWN	NOTCH2NL	1.02188428651983
IL1b_UP_DOWN	NBPF19	1.13763557604975
IL1b_UP_DOWN	HIST2H2BE	1.86063191313864
IL1b_UP_DOWN	CTSS	3.44389901143539
IL1b_UP_DOWN	IL6R	1.2236083250997
IL1b_UP_DOWN	PBXIP1	1.28960933233731
IL1b_UP_DOWN	SYT11	1.64304902899762
IL1b_UP_DOWN	RRNAD1	1.00393805590857
IL1b_UP_DOWN	ADAMTS4	1.64021011926043
IL1b_UP_DOWN	CREG1	1.41720372948397
IL1b_UP_DOWN	MPZL1	1.00038043921999
IL1b_UP_DOWN	MPC2	1.05119760799139
IL1b_UP_DOWN	GPR161	2.37817054426904
IL1b_UP_DOWN	RP1-79C4.4	1.46793759041414
IL1b_UP_DOWN	QSOX1	1.1588097544598
IL1b_UP_DOWN	GLUL	1.15084169287296
IL1b_UP_DOWN	PTGS2	7.30972166893361
IL1b_UP_DOWN	PLA2G4A	2.98541750697435
IL1b_UP_DOWN	CFH	1.21667926142207
IL1b_UP_DOWN	PCAT6	1.21581333407289
IL1b_UP_DOWN	MYBPH	1.87071407139518
IL1b_UP_DOWN	CHI3L1	2.16980475755228
IL1b_UP_DOWN	BTG2	1.06775671958831
IL1b_UP_DOWN	PRELP	1.18923745775121
IL1b_UP_DOWN	NUAK2	1.85718254600258
IL1b_UP_DOWN	RASSF5	1.76966941355534
IL1b_UP_DOWN	CD55	2.78273211457434
IL1b_UP_DOWN	C1orf132	1.39491980373087
IL1b_UP_DOWN	LAMB3	3.23485960772549
IL1b_UP_DOWN	G0S2	4.94448343950738
IL1b_UP_DOWN	HSD11B1	6.1335888268469
IL1b_UP_DOWN	SLC30A1	1.59926340656659
IL1b_UP_DOWN	TMEM206	1.02955918156035
IL1b_UP_DOWN	ATF3	2.75823549059626
IL1b_UP_DOWN	MARK1	1.54608728039422
IL1b_UP_DOWN	TP53BP2	1.07533070810929
IL1b_UP_DOWN	FTH1P2	1.05014933280562
IL1b_UP_DOWN	EGLN1	1.27913503806352
IL1b_UP_DOWN	RP11-295G20.2	1.17381837519238
IL1b_UP_DOWN	GPR137B	1.10751216643926
IL1b_UP_DOWN	ERO1B	1.77475859787264
IL1b_UP_DOWN	LGALS8	1.17910131820915
IL1b_UP_DOWN	ID2-AS1	2.26249916924097
IL1b_UP_DOWN	ID2	2.39484972917545
IL1b_UP_DOWN	RHOB	2.89249718594716
IL1b_UP_DOWN	FTH1P3	1.03180980533793
IL1b_UP_DOWN	LTBP1	1.04866174816209
IL1b_UP_DOWN	QPCT	1.58651236898498
IL1b_UP_DOWN	RMDN2	1.12458367681095
IL1b_UP_DOWN	PKDCC	1.28136823464577
IL1b_UP_DOWN	EPAS1	1.33333237585472
IL1b_UP_DOWN	RHOQ	1.08994672975358
IL1b_UP_DOWN	STON1	1.14762108217049
IL1b_UP_DOWN	REL	1.28263216674734
IL1b_UP_DOWN	B3GNT2	1.87009204884939
IL1b_UP_DOWN	UGP2	1.04835250107136
IL1b_UP_DOWN	PELI1	1.41722503660311
IL1b_UP_DOWN	MEIS1	2.6394552800999
IL1b_UP_DOWN	ST3GAL5	1.24565973094049
IL1b_UP_DOWN	ARID5A	1.51635601480208
IL1b_UP_DOWN	UXS1	1.57485029620224
IL1b_UP_DOWN	BCL2L11	3.13052096021771
IL1b_UP_DOWN	IL1B	9.53235059615728
IL1b_UP_DOWN	IL1RN	6.66141158868964
IL1b_UP_DOWN	PSD4	1.76510228114901
IL1b_UP_DOWN	PAX8-AS1	1.19017486985915
IL1b_UP_DOWN	PAX8	1.58042878502269
IL1b_UP_DOWN	INSIG2	2.02957114257854
IL1b_UP_DOWN	INHBB	1.51973944384195
IL1b_UP_DOWN	RNU4ATAC	1.01251074346814
IL1b_UP_DOWN	GYPC	1.59691902797451
IL1b_UP_DOWN	CYP27C1	2.49516479199821
IL1b_UP_DOWN	CXCR4	7.16171108584344
IL1b_UP_DOWN	KYNU	2.32460489721003
IL1b_UP_DOWN	RND3	1.32901469823718
IL1b_UP_DOWN	NMI	1.06387523209185
IL1b_UP_DOWN	TNFAIP6	5.42066883774017
IL1b_UP_DOWN	NR4A2	5.44265826777565
IL1b_UP_DOWN	GPD2	1.01932073231633
IL1b_UP_DOWN	DPP4	1.28510826759781
IL1b_UP_DOWN	KLHL23	1.19828977712801
IL1b_UP_DOWN	PDK1	1.4093922596274
IL1b_UP_DOWN	SP3	1.19426184858903
IL1b_UP_DOWN	TFPI	1.79964535795402
IL1b_UP_DOWN	MFSD6	1.63760176781629
IL1b_UP_DOWN	NAB1	1.63275519134844
IL1b_UP_DOWN	DNAH7	1.81268071762528
IL1b_UP_DOWN	RFTN2	1.42905544329014
IL1b_UP_DOWN	SATB2	1.34456773254548
IL1b_UP_DOWN	AOX1	1.8788284900513
IL1b_UP_DOWN	BZW1	1.67095212674155
IL1b_UP_DOWN	CFLAR	2.01117995643964
IL1b_UP_DOWN	FZD7	1.07720065234032
IL1b_UP_DOWN	NRP2	1.71861473625885
IL1b_UP_DOWN	KANSL1L	1.05351754858623
IL1b_UP_DOWN	IGFBP2	1.12175545992645
IL1b_UP_DOWN	IGFBP5	4.79395656008123
IL1b_UP_DOWN	PTPRN	5.49476168836768
IL1b_UP_DOWN	KCNE4	1.02631454486027
IL1b_UP_DOWN	SCG2	1.19265270911331
IL1b_UP_DOWN	SERPINE2	1.37805537997122
IL1b_UP_DOWN	CCL20	9.25251828661396
IL1b_UP_DOWN	PID1	4.29475444169946
IL1b_UP_DOWN	DNER	7.33515781668942
IL1b_UP_DOWN	ACKR3	1.91576914377642
IL1b_UP_DOWN	RAMP1	1.95460674042984
IL1b_UP_DOWN	ERFE	3.25910230886775
IL1b_UP_DOWN	TWIST2	2.83473366805359
IL1b_UP_DOWN	ITPR1	1.87598588801125
IL1b_UP_DOWN	CRELD1	1.26389307983257
IL1b_UP_DOWN	SLC6A6	1.59053973205129
IL1b_UP_DOWN	SH3BP5	1.2147810300681
IL1b_UP_DOWN	GALNT15	3.45058756033381
IL1b_UP_DOWN	SATB1	1.52369772974617
IL1b_UP_DOWN	TRANK1	2.14861182254951
IL1b_UP_DOWN	CTNNB1	1.49215179202018
IL1b_UP_DOWN	ABHD5	1.11073296258317
IL1b_UP_DOWN	CDCP1	2.04276133716319
IL1b_UP_DOWN	TMEM158	3.17196020377946
IL1b_UP_DOWN	COL7A1	3.89669933404436
IL1b_UP_DOWN	SLC26A6	1.71192671102664
IL1b_UP_DOWN	SELENOK	1.10002311737398
IL1b_UP_DOWN	WNT5A	1.77667815050324
IL1b_UP_DOWN	ABHD6	1.09686990617279
IL1b_UP_DOWN	LRIG1	2.86977860956707
IL1b_UP_DOWN	PDZRN3	3.02449899399889
IL1b_UP_DOWN	GBE1	1.63273903070164
IL1b_UP_DOWN	CLDND1	1.15158940665221
IL1b_UP_DOWN	ST3GAL6	1.09193947005249
IL1b_UP_DOWN	NFKBIZ	4.36121111634869
IL1b_UP_DOWN	PHLDB2	1.2469597397477
IL1b_UP_DOWN	LSAMP	2.70378371145935
IL1b_UP_DOWN	FSTL1	1.32562301649837
IL1b_UP_DOWN	RP11-67L2.2	1.85046170007006
IL1b_UP_DOWN	KALRN	1.08312708243931
IL1b_UP_DOWN	ABTB1	1.45357665918892
IL1b_UP_DOWN	MGLL	1.20764009840468
IL1b_UP_DOWN	C3orf58	1.30535671675052
IL1b_UP_DOWN	PLOD2	1.13003844017042
IL1b_UP_DOWN	CP	3.09337751281235
IL1b_UP_DOWN	SHOX2	1.34325734221365
IL1b_UP_DOWN	RARRES1	2.90445012531217
IL1b_UP_DOWN	TNIK	1.84780152828331
IL1b_UP_DOWN	PLD1	4.27667654483246
IL1b_UP_DOWN	FNDC3B	1.0360580311598
IL1b_UP_DOWN	USP13	1.53491508131972
IL1b_UP_DOWN	LINC00888	1.12779771233023
IL1b_UP_DOWN	KLHL24	1.24571573198093
IL1b_UP_DOWN	MASP1	2.42071358744991
IL1b_UP_DOWN	BCL6	1.41131771134473
IL1b_UP_DOWN	P3H2	1.62993022020013
IL1b_UP_DOWN	ATP13A3	1.21263130098519
IL1b_UP_DOWN	TFRC	1.54852014162605
IL1b_UP_DOWN	ZNF141	1.10080360674482
IL1b_UP_DOWN	ADGRA3	1.61727002255753
IL1b_UP_DOWN	PPARGC1A	3.90249295411166
IL1b_UP_DOWN	RELL1	1.34008135830489
IL1b_UP_DOWN	TBC1D1	1.14918094700769
IL1b_UP_DOWN	TMEM165	1.33958333704969
IL1b_UP_DOWN	CXCL8	9.44419931106122
IL1b_UP_DOWN	CXCL6	9.80838492522271
IL1b_UP_DOWN	CXCL1	9.66986594136153
IL1b_UP_DOWN	CXCL5	8.54469617499927
IL1b_UP_DOWN	CXCL3	8.96314200869443
IL1b_UP_DOWN	CXCL2	8.60521326261184
IL1b_UP_DOWN	MTHFD2L	2.61567546663431
IL1b_UP_DOWN	CCNG2	1.02130865163305
IL1b_UP_DOWN	IBSP	5.10101307048691
IL1b_UP_DOWN	HERC5	1.29309726534524
IL1b_UP_DOWN	PDLIM5	1.29735541818969
IL1b_UP_DOWN	DDIT4L	2.52212830266265
IL1b_UP_DOWN	SLC39A8	5.12516522139711
IL1b_UP_DOWN	SLC9B2	1.00846996763364
IL1b_UP_DOWN	TIFA	1.58557860809722
IL1b_UP_DOWN	FGF2	2.22176179966079
IL1b_UP_DOWN	CLGN	3.18071582972831
IL1b_UP_DOWN	TBC1D9	1.62149464049001
IL1b_UP_DOWN	ZNF827	1.00405571051511
IL1b_UP_DOWN	EDNRA	2.83442806740729
IL1b_UP_DOWN	KLHL2	1.76579597234879
IL1b_UP_DOWN	HAND2-AS1	1.47414158997825
IL1b_UP_DOWN	TENM3	1.08730414539606
IL1b_UP_DOWN	RP11-326I11.3	1.18143119583681
IL1b_UP_DOWN	ACSL1	2.53692290809956
IL1b_UP_DOWN	FAM134B	2.28514099933181
IL1b_UP_DOWN	FTH1P10	1.20388542289548
IL1b_UP_DOWN	RAI14	1.10701452153246
IL1b_UP_DOWN	IL7R	3.1234709921257
IL1b_UP_DOWN	FGF10	2.4920521418845
IL1b_UP_DOWN	ITGA1	2.57487225649829
IL1b_UP_DOWN	PLPP1	1.60964685107658
IL1b_UP_DOWN	PDE4D	3.06905360408547
IL1b_UP_DOWN	PART1	2.63359990400526
IL1b_UP_DOWN	ADAMTS6	2.28498385096445
IL1b_UP_DOWN	ENC1	1.22824719662036
IL1b_UP_DOWN	CMYA5	1.590439972464
IL1b_UP_DOWN	LUCAT1	5.92803925422552
IL1b_UP_DOWN	ARRDC3	1.5368101342731
IL1b_UP_DOWN	GLRX	1.76393178770839
IL1b_UP_DOWN	PCSK1	2.27644775203726
IL1b_UP_DOWN	FAM174A	1.17957035278955
IL1b_UP_DOWN	TSLP	1.1110405410183
IL1b_UP_DOWN	MCC	1.33973395235306
IL1b_UP_DOWN	CDO1	4.00940096307292
IL1b_UP_DOWN	TNFAIP8	2.17887707527738
IL1b_UP_DOWN	MARCH3	3.48182208820776
IL1b_UP_DOWN	ISOC1	1.09462489285564
IL1b_UP_DOWN	IRF1	1.42972431334137
IL1b_UP_DOWN	JADE2	1.22925560542002
IL1b_UP_DOWN	HBEGF	1.02043991098939
IL1b_UP_DOWN	PCDHB2	1.17663028122793
IL1b_UP_DOWN	DPYSL3	1.08175068397662
IL1b_UP_DOWN	SMIM3	1.32259516450038
IL1b_UP_DOWN	TNIP1	1.25741686240309
IL1b_UP_DOWN	CCDC69	2.37200147534104
IL1b_UP_DOWN	FAXDC2	1.04210738793699
IL1b_UP_DOWN	CYFIP2	1.67170575959036
IL1b_UP_DOWN	ADAM19	1.14408276362789
IL1b_UP_DOWN	WWC1	2.21289520432319
IL1b_UP_DOWN	DUSP1	2.62477319150475
IL1b_UP_DOWN	STC2	1.27404625034174
IL1b_UP_DOWN	MSX2	1.76878840422437
IL1b_UP_DOWN	GFPT2	3.87582212362471
IL1b_UP_DOWN	FOXCUT	1.5358258142069
IL1b_UP_DOWN	FOXC1	1.0418999730669
IL1b_UP_DOWN	SLC22A23	1.92016196459812
IL1b_UP_DOWN	BMP6	6.95139241294947
IL1b_UP_DOWN	CD83	1.37701402489557
IL1b_UP_DOWN	JARID2	1.35757548647903
IL1b_UP_DOWN	RNF144B	3.09985108636557
IL1b_UP_DOWN	ID4	1.53836986359474
IL1b_UP_DOWN	SOX4	1.34279602057675
IL1b_UP_DOWN	CASC15	2.56800173963051
IL1b_UP_DOWN	GMNN	1.40053895767989
IL1b_UP_DOWN	FAM65B	3.33323754781769
IL1b_UP_DOWN	BTN2A2	1.14447536911021
IL1b_UP_DOWN	BTN2A1	1.43364421025352
IL1b_UP_DOWN	HLA-E	1.05491143292429
IL1b_UP_DOWN	IER3	4.50037661377945
IL1b_UP_DOWN	HLA-B	1.09844683289954
IL1b_UP_DOWN	PRRT1	1.05212983369374
IL1b_UP_DOWN	TAPBP	1.07350980861931
IL1b_UP_DOWN	PIM1	1.44035533431168
IL1b_UP_DOWN	NFKBIE	1.09127269842096
IL1b_UP_DOWN	TNFRSF21	1.13809429074366
IL1b_UP_DOWN	RAB23	1.63007760803466
IL1b_UP_DOWN	PTP4A1	1.18297052722147
IL1b_UP_DOWN	MB21D1	1.03688591175717
IL1b_UP_DOWN	CYB5R4	1.06398615223477
IL1b_UP_DOWN	NT5E	1.22231476853003
IL1b_UP_DOWN	PNRC1	1.1636862250436
IL1b_UP_DOWN	PRDM1	2.75682830532586
IL1b_UP_DOWN	SOBP	1.42880513559635
IL1b_UP_DOWN	OSTM1	1.11592358717248
IL1b_UP_DOWN	FOXO3	1.25702259942998
IL1b_UP_DOWN	TRAF3IP2	2.53216191651211
IL1b_UP_DOWN	FYN	1.39205581690048
IL1b_UP_DOWN	MAN1A1	2.08286142048076
IL1b_UP_DOWN	SMPDL3A	1.70506101024457
IL1b_UP_DOWN	RSPO3	2.1434933895865
IL1b_UP_DOWN	MOXD1	1.09406059895635
IL1b_UP_DOWN	SLC18B1	1.46630759477029
IL1b_UP_DOWN	SGK1	4.71974398532247
IL1b_UP_DOWN	AHI1	1.09554877268142
IL1b_UP_DOWN	PDE7B	2.04837088821587
IL1b_UP_DOWN	MAP3K5	1.07932914830667
IL1b_UP_DOWN	TNFAIP3	3.34057901109646
IL1b_UP_DOWN	HIVEP2	1.08129670705547
IL1b_UP_DOWN	UST	1.6254160483869
IL1b_UP_DOWN	AKAP12	3.27770976160923
IL1b_UP_DOWN	TIAM2	1.08183497926507
IL1b_UP_DOWN	FNDC1	1.35640688053348
IL1b_UP_DOWN	SOD2	4.85182437515256
IL1b_UP_DOWN	WTAP	2.16469513237233
IL1b_UP_DOWN	AGPAT4	1.96386177761924
IL1b_UP_DOWN	XXyac-YX65C7_A.2	1.50076162223655
IL1b_UP_DOWN	FAM20C	1.14118452739579
IL1b_UP_DOWN	SDK1	5.119917650362
IL1b_UP_DOWN	TWIST1	1.38796401464646
IL1b_UP_DOWN	ITGB8	3.24150840272059
IL1b_UP_DOWN	IL6	6.21597222738201
IL1b_UP_DOWN	CREB5	2.75692117357683
IL1b_UP_DOWN	SFRP4	1.75207149128727
IL1b_UP_DOWN	INHBA	5.12984307992143
IL1b_UP_DOWN	ELN	1.97150397318563
IL1b_UP_DOWN	DTX2	1.45124748382049
IL1b_UP_DOWN	AC004980.7	1.28040918835196
IL1b_UP_DOWN	POMZP3	1.19511519896137
IL1b_UP_DOWN	FGL2	1.89393777632805
IL1b_UP_DOWN	GSAP	1.42157553471124
IL1b_UP_DOWN	STEAP1	2.57793488222598
IL1b_UP_DOWN	STEAP2	2.93463671206824
IL1b_UP_DOWN	CFAP69	2.93245260057203
IL1b_UP_DOWN	CLDN12	1.110745650274
IL1b_UP_DOWN	TFPI2	4.85480566721881
IL1b_UP_DOWN	PDK4	3.5863739028413
IL1b_UP_DOWN	NPTX2	1.97094061511559
IL1b_UP_DOWN	GATS	1.45405282819663
IL1b_UP_DOWN	NAMPT	4.51765450323931
IL1b_UP_DOWN	PRKAR2B	2.38559479513662
IL1b_UP_DOWN	NRCAM	2.93698880263807
IL1b_UP_DOWN	PNPLA8	1.0645016135031
IL1b_UP_DOWN	DNAJB9	1.10008885749083
IL1b_UP_DOWN	LRRN3	4.74981774781936
IL1b_UP_DOWN	DOCK4	2.31770237397789
IL1b_UP_DOWN	BMT2	1.16975626766304
IL1b_UP_DOWN	HILPDA	1.64017882878038
IL1b_UP_DOWN	MIR29A	1.26333786404757
IL1b_UP_DOWN	LINC-PINT	1.26554990098281
IL1b_UP_DOWN	PLXNA4	2.60582164971515
IL1b_UP_DOWN	AKR1B1	1.42042478088481
IL1b_UP_DOWN	TMEM140	1.41251937872114
IL1b_UP_DOWN	KIAA1549	1.21258476473159
IL1b_UP_DOWN	KDM7A	1.75871931399538
IL1b_UP_DOWN	JHDM1D-AS1	2.36135403598585
IL1b_UP_DOWN	TCAF2	1.14371490585077
IL1b_UP_DOWN	RP11-61L23.2	1.04570164528009
IL1b_UP_DOWN	SHOX	1.66731466789335
IL1b_UP_DOWN	MID1	2.05555755916657
IL1b_UP_DOWN	ARHGAP6	2.47084995508262
IL1b_UP_DOWN	GPM6B	1.12695815472815
IL1b_UP_DOWN	AP1S2	1.10827081912549
IL1b_UP_DOWN	SAT1	4.23912568810884
IL1b_UP_DOWN	KLHL15	2.25170649512335
IL1b_UP_DOWN	GS1-358P8.4	1.4440882753939
IL1b_UP_DOWN	MAOB	4.28502204867983
IL1b_UP_DOWN	NDP	3.92364395741807
IL1b_UP_DOWN	CHST7	2.60151645933646
IL1b_UP_DOWN	PIM2	3.18844919659697
IL1b_UP_DOWN	TSPYL2	1.21723129636582
IL1b_UP_DOWN	USP51	1.19453634346063
IL1b_UP_DOWN	CHMP1B2P	1.31267487675728
IL1b_UP_DOWN	SRPX2	1.23464361901287
IL1b_UP_DOWN	SYTL4	1.04200504534009
IL1b_UP_DOWN	GLA	1.31475021231066
IL1b_UP_DOWN	ACSL4	4.17025148620559
IL1b_UP_DOWN	KLHL13	2.71139345547562
IL1b_UP_DOWN	UPF3B	1.18727097507172
IL1b_UP_DOWN	RNF113A	1.24592253042845
IL1b_UP_DOWN	CUL4B	1.14870748114486
IL1b_UP_DOWN	C1GALT1C1	2.04497905919685
IL1b_UP_DOWN	SLITRK4	1.58123421570103
IL1b_UP_DOWN	TDRP	1.12203824462444
IL1b_UP_DOWN	SLC7A2	6.72774453027621
IL1b_UP_DOWN	PDGFRL	1.71490167947849
IL1b_UP_DOWN	CSGALNACT1	3.48233039196627
IL1b_UP_DOWN	SLC39A14	2.88110182125498
IL1b_UP_DOWN	TNFRSF10D	1.303663369913
IL1b_UP_DOWN	NKX3-1	1.61934181037371
IL1b_UP_DOWN	STC1	7.62385517079497
IL1b_UP_DOWN	NEFM	3.49541589284721
IL1b_UP_DOWN	CLU	1.01601973237989
IL1b_UP_DOWN	SCARA5	3.83873263443505
IL1b_UP_DOWN	ZNF395	1.22768197485639
IL1b_UP_DOWN	FZD3	1.80409049856607
IL1b_UP_DOWN	RAB11FIP1	1.56841844731656
IL1b_UP_DOWN	IDO1	5.05517007837579
IL1b_UP_DOWN	SFRP1	4.68767921242684
IL1b_UP_DOWN	PLAT	3.37701164903733
IL1b_UP_DOWN	SPIDR	1.10605902103084
IL1b_UP_DOWN	CEBPD	1.42947916535169
IL1b_UP_DOWN	LYN	3.0496393177984
IL1b_UP_DOWN	FAM110B	1.58459742107148
IL1b_UP_DOWN	BHLHE22	1.60764312025346
IL1b_UP_DOWN	CYP7B1	3.63830548527306
IL1b_UP_DOWN	TRPA1	2.61360454985297
IL1b_UP_DOWN	RP11-37B2.1	1.18767045149494
IL1b_UP_DOWN	RIPK2	2.08551856898782
IL1b_UP_DOWN	OSGIN2	1.50763259914093
IL1b_UP_DOWN	GEM	1.44608465534838
IL1b_UP_DOWN	TNFRSF11B	3.82412257706707
IL1b_UP_DOWN	SNTB1	1.10026071850138
IL1b_UP_DOWN	DERL1	1.07066438040187
IL1b_UP_DOWN	FBXO32	2.77213126200812
IL1b_UP_DOWN	NDRG1	1.36245032921034
IL1b_UP_DOWN	ST3GAL1	1.99485814536157
IL1b_UP_DOWN	DENND3	2.23166895059144
IL1b_UP_DOWN	GLIS3	2.44878966031606
IL1b_UP_DOWN	PLPP6	1.02146644828578
IL1b_UP_DOWN	IL33	7.9446172058988
IL1b_UP_DOWN	PTPRD	2.49296601149468
IL1b_UP_DOWN	RP11-62F24.2	1.04861927724604
IL1b_UP_DOWN	PLIN2	1.52344779232513
IL1b_UP_DOWN	DNAJB5	1.37788587456733
IL1b_UP_DOWN	PGM5	1.86831782184533
IL1b_UP_DOWN	KLF9	1.53206472766826
IL1b_UP_DOWN	PCSK5	1.10261751475823
IL1b_UP_DOWN	VPS13A	1.42715732855327
IL1b_UP_DOWN	GNA14	2.3533428735599
IL1b_UP_DOWN	TLE1	2.12846490538156
IL1b_UP_DOWN	GAS1	3.05895515568914
IL1b_UP_DOWN	SEMA4D	1.83088577838116
IL1b_UP_DOWN	RP11-367F23.2	3.24010706083315
IL1b_UP_DOWN	AUH	1.36240459423174
IL1b_UP_DOWN	NFIL3	2.00867929145072
IL1b_UP_DOWN	ROR2	1.11286672870884
IL1b_UP_DOWN	NR4A3	6.1301156260724
IL1b_UP_DOWN	ABCA1	1.29770177374549
IL1b_UP_DOWN	TMEM38B	1.05887845913725
IL1b_UP_DOWN	PTPN3	1.03168455828028
IL1b_UP_DOWN	PALM2	1.38492066775771
IL1b_UP_DOWN	LPAR1	1.83400525761018
IL1b_UP_DOWN	RGS3	1.02712312861253
IL1b_UP_DOWN	RP11-18B16.2	3.52091536369633
IL1b_UP_DOWN	WHRN	1.08947602595615
IL1b_UP_DOWN	TRAF1	1.36112524307328
IL1b_UP_DOWN	SLC2A8	1.33774285622816
IL1b_UP_DOWN	CDK9	1.12883239485249
IL1b_UP_DOWN	PTGES	6.25849791858403
IL1b_UP_DOWN	ABL1	1.88231375782508
IL1b_UP_DOWN	SLC2A6	1.84783356497717
IL1b_UP_DOWN	OLFM1	1.27034412347363
IL1b_UP_DOWN	MIR210HG	1.30206107863751
IL1b_UP_DOWN	CDKN1C	1.07380132757895
IL1b_UP_DOWN	PRKCDBP	1.75156944604531
IL1b_UP_DOWN	SMPD1	1.5229009964949
IL1b_UP_DOWN	ADM	1.13832363562364
IL1b_UP_DOWN	AMPD3	3.87548041518835
IL1b_UP_DOWN	SPON1	2.40109686801638
IL1b_UP_DOWN	HTATIP2	1.13085851267834
IL1b_UP_DOWN	BDNF	2.32891478469511
IL1b_UP_DOWN	ABTB2	1.99559853772892
IL1b_UP_DOWN	C11orf96	5.51869990763788
IL1b_UP_DOWN	CD82	3.35493167579673
IL1b_UP_DOWN	PTPRJ	1.01978379079518
IL1b_UP_DOWN	SLC43A3	3.34231573179258
IL1b_UP_DOWN	YPEL4	2.05948672436554
IL1b_UP_DOWN	LPXN	1.19148250757532
IL1b_UP_DOWN	CYB561A3	1.00024817993032
IL1b_UP_DOWN	FADS1	1.01089657858966
IL1b_UP_DOWN	BEST1	1.49220181321069
IL1b_UP_DOWN	ATG2A	1.06076872298691
IL1b_UP_DOWN	CDC42EP2	1.28636868758405
IL1b_UP_DOWN	NEAT1	1.2324665913381
IL1b_UP_DOWN	CMB9-22P13.1	1.51246566024723
IL1b_UP_DOWN	AP5B1	1.10262236530288
IL1b_UP_DOWN	PC	1.88374319325213
IL1b_UP_DOWN	SYT12	1.46840974857651
IL1b_UP_DOWN	CLCF1	1.64153970062453
IL1b_UP_DOWN	P4HA3	1.53112076292508
IL1b_UP_DOWN	PGM2L1	2.46285835964642
IL1b_UP_DOWN	CHRDL2	2.03971718146382
IL1b_UP_DOWN	MAP6	1.26806549076092
IL1b_UP_DOWN	DGAT2	1.35368068294068
IL1b_UP_DOWN	GAB2	2.1892715811175
IL1b_UP_DOWN	SLC36A4	1.1079259118345
IL1b_UP_DOWN	C11orf54	1.03075690125741
IL1b_UP_DOWN	PANX1	1.61513243786247
IL1b_UP_DOWN	MAML2	1.07802680863353
IL1b_UP_DOWN	BIRC3	4.4254234600671
IL1b_UP_DOWN	MMP10	6.45607043856729
IL1b_UP_DOWN	MMP1	5.91188042797559
IL1b_UP_DOWN	MMP3	7.18161619714781
